pickup_latitude,pickup_longitude
40.70608461,-74.00985142
40.72941807,-74.00104127
40.72909639,-74.0054792
40.75660566,-74.04054582
40.67551452,-73.97607876
40.66738412,-73.9691835
40.70651331,-74.00226922
40.73848662,-74.04213812
40.69490102,-74.01142626
40.69469667,-74.05217827
40.71399763,-74.01096205
40.74601662,-74.04945508
40.75124194,-73.99641209
40.72819991,-74.02964607
40.71759773,-74.02399342
40.692054,-74.02311476
40.70689006,-73.98692679
40.73569061,-73.96679414
40.67540844,-73.98902838
40.68990137,-74.01343435
40.72818581,-73.98168327
40.69427851,-74.02282055
40.68153374,-74.04701191
40.75846941,-73.96001385
40.69967971,-73.98691912
40.68170291,-73.98461964
40.71058869,-73.96367441
40.67988709,-74.0302831
40.70168139,-74.00715399
40.71350697,-74.02871149
40.66884197,-74.00960523
40.69509083,-74.01119768
40.73940966,-74.0049408
40.72828499,-73.98893436
40.75545149,-74.02125048
40.73248092,-74.03611862
40.76176917,-74.04858135
40.7605714,-73.96148209
40.67286185,-74.03857928
40.67641115,-74.02841381
40.73335565,-74.03827538
40.68159839,-74.04504029
40.75843128,-73.97299071
40.75711003,-73.96860181
40.68110577,-74.04639515
40.69631469,-74.01170162
40.73116506,-74.02132379
40.73277004,-73.99943992
40.75950619,-73.96966884
40.73067892,-74.04697298
40.75978824,-73.97018374
40.75776542,-74.05309662
40.68324089,-74.02640086
40.72059768,-74.01902673
40.73157843,-73.9734816
40.75126317,-74.05174917
40.70865152,-74.05063593
40.74242913,-74.02143256
40.75207213,-74.04724924
40.71332206,-74.0205538
40.75222249,-74.02763774
40.6850248,-73.97425159
40.74939262,-74.01539741
40.6906683,-73.99420119
40.73560663,-73.96092709
40.68090649,-74.01422941
40.68230642,-73.98299006
40.70523954,-74.01372652
40.7097301,-73.98617063
40.74395056,-74.02859355
40.74879682,-73.96177617
40.6812713,-73.97481647
40.70048643,-74.02773434
40.71189869,-74.05022182
40.72362723,-74.01075035
40.66694842,-73.9973829
40.70396049,-73.96491708
40.67550548,-74.02488281
40.73261373,-73.97205216
40.74196627,-73.99116892
40.67161898,-73.9961212
40.67052956,-74.01612135
40.75872948,-74.03072266
40.74424987,-74.05144524
40.73005605,-73.98992855
40.67079844,-74.04405653
40.70183731,-74.01432849
40.76150335,-73.9830073
40.70463109,-74.01108871
40.70570002,-73.9768477
40.68669135,-74.03693137
40.70909051,-74.03031383
40.74534008,-73.97232128
40.70148384,-74.02077358
40.67148467,-73.98619163
40.7307048,-73.99513211
40.66448275,-73.96019875
40.71329312,-74.00710667
40.72655882,-74.0214944
40.70316465,-74.03351518
40.73520839,-74.04019996
40.74378273,-74.00776576
40.70885339,-73.96282065
40.69134471,-74.01304001
40.68211157,-74.02271907
40.74559423,-73.99130573
40.72866218,-73.98288024
40.69825068,-73.99802141
40.74654452,-74.03998157
40.72123514,-73.95937199
40.74048732,-73.96070307
40.67197072,-73.98923662
40.69037285,-73.99405677
40.66766964,-74.04702668
40.74741529,-74.03187563
40.740145,-73.98410668
40.72916806,-73.95626628
40.7454256,-74.03679384
40.72465614,-74.03394066
40.71560636,-73.95890711
40.67312346,-73.96538194
40.69805271,-73.9694876
40.73453368,-74.0391709
40.67304408,-74.0100934
40.68494522,-74.01960148
40.73025626,-73.99992199
40.69458738,-74.02785614
40.71729348,-73.99324494
40.75556964,-73.97508232
40.69711022,-74.00777268
40.69068646,-74.05511368
40.67739322,-74.02537084
40.7085863,-73.9671562
40.70691868,-73.95916874
40.74970109,-74.02163362
40.70269051,-74.05255297
40.729817,-73.9918476
40.73362824,-74.01225772
40.68454802,-73.99437382
40.66768123,-74.02067027
40.73874505,-74.04690607
40.76130588,-74.02906323
40.72114507,-73.9728163
40.74327628,-74.02779211
40.71373498,-73.97270861
40.70660441,-74.00971502
40.69991278,-73.95961342
40.66435814,-74.00429525
40.68201138,-74.04439573
40.72074007,-73.96780017
40.68685541,-74.04306488
40.66570654,-73.99560586
40.74275395,-74.01604084
40.73186928,-74.03462002
40.72673667,-74.01408081
40.68315728,-73.96718415
40.67264066,-74.02327727
40.67836688,-73.97001077
40.71104171,-74.05274733
40.70013648,-73.97879873
40.70222605,-73.96758651
40.75099966,-73.96624215
40.66741482,-74.02933104
40.6660094,-73.95630225
40.75079279,-73.97433448
40.76257698,-73.97853699
40.68848403,-73.99328175
40.74058251,-74.01108696
40.71996408,-74.02941705
40.70026888,-73.98846878
40.66830991,-73.96048681
40.69215843,-73.98701613
40.68613289,-74.04355191
40.76087811,-73.95696939
40.72438154,-73.98056647
40.66483258,-74.05013439
40.68148715,-73.98363551
40.72666637,-73.97973289
40.70002851,-74.05011303
40.69810701,-74.0506637
40.74008532,-73.99270337
40.75179802,-73.99996992
40.68902768,-74.00634317
40.71280766,-74.04990716
40.66619804,-74.01766104
40.70980555,-73.97520872
40.66336591,-73.98157327
40.72944569,-74.01604396
40.7454133,-74.02238383
40.6802918,-74.02206392
40.67300099,-73.98860755
40.73744004,-74.04319801
40.75797547,-74.00419852
40.66950117,-73.97886664
40.69161696,-73.96773373
40.66774084,-73.99080344
40.70755537,-74.0437753
40.7063696,-74.04267992
40.6866212,-74.02665706
40.76277783,-74.03121909
40.72542958,-74.01925404
40.72062857,-73.96107412
40.69708932,-73.98604297
40.75119599,-73.97833084
40.71840932,-74.02858788
40.72532272,-74.03424168
40.67537749,-74.03208573
40.68269276,-74.01940536
40.70848825,-74.02618256
40.70577192,-74.04973216
40.73175229,-74.05542664
40.71966054,-73.99609494
40.6759187,-74.00839479
40.67320157,-74.04491584
40.66955567,-74.03745324
40.69065261,-73.975688
40.7481038,-73.969759
40.72234569,-74.02608672
40.66470043,-73.96707541
40.7402155,-74.01104065
40.70047843,-74.00471998
40.67891638,-73.9704519
40.74310752,-73.95884504
40.75380392,-73.97213813
40.75771175,-74.01942109
40.72869092,-73.99017618
40.72494112,-74.05023962
40.67873188,-73.99971574
40.75378897,-73.96782914
40.70764894,-74.01632646
40.71226993,-73.97726905
40.75892826,-73.98442187
40.73897701,-73.9608015
40.73567583,-73.97256102
40.7559424,-74.02875422
40.700247,-73.95938382
40.72689288,-73.95968019
40.67898669,-74.04740113
40.72613555,-73.97633282
40.72958486,-74.01786125
40.68244937,-73.98965858
40.72640114,-74.05583722
40.67226867,-74.04939277
40.69826825,-74.03651267
40.66721291,-73.99647405
40.71216202,-74.04180226
40.74360843,-74.00342383
40.72767971,-73.96563255
40.70282837,-74.0408885
40.71065773,-73.9868794
40.75026426,-74.03802169
40.7024598,-73.9812674
40.7348098,-74.04169785
40.71184673,-74.03421562
40.7395741,-74.01803423
40.68075037,-73.99513758
40.75982175,-73.98373469
40.75029153,-74.00361576
40.74770568,-74.00339107
40.74792714,-73.99311258
40.72653051,-74.01845578
40.70819796,-74.00877193
40.72975035,-73.98669786
40.71371104,-73.96226548
40.70256347,-74.03231613
40.75914771,-74.04466702
40.72239398,-73.95805662
40.70811944,-74.04672676
40.75091863,-73.99006807
40.75511449,-74.03588774
40.74308131,-74.02517448
40.7327052,-73.99362322
40.67499245,-74.02666651
40.76216555,-74.02493776
40.69084879,-74.05074305
40.71186024,-73.97813844
40.67671286,-73.98307057
40.70685994,-74.005179
40.6895253,-74.04243438
40.67802366,-73.96737154
40.7138395,-73.97636149
40.68561834,-74.0254757
40.71495616,-74.00224282
40.69070155,-73.98661053
40.72310539,-74.04525961
40.69264088,-74.00818932
40.68763256,-74.01863751
40.66823068,-74.01625813
40.73045588,-74.00256919
40.72075656,-73.98426
40.72027914,-74.02836248
40.76012209,-73.95829824
40.71428662,-74.04821552
40.67512092,-74.03041449
40.67734042,-73.99234767
40.75233031,-73.95693673
40.68887663,-74.0096076
40.69316408,-74.05150348
40.70651017,-74.00908422
40.70758292,-74.04141021
40.74448869,-74.02608165
40.72487412,-73.95813527
40.6961912,-74.00490662
40.73981035,-73.99903385
40.7297638,-74.05506169
40.72616363,-73.99888114
40.69167205,-74.01551801
40.70342441,-74.0496334
40.7470433,-73.96003932
40.72789338,-73.95742799
40.75048705,-73.95967608
40.73561284,-73.95697033
40.75568094,-74.04247896
40.68598121,-74.04590771
40.70764568,-74.03348002
40.74767181,-74.02183444
40.68852845,-74.03731438
40.69413995,-74.01797849
40.76097085,-73.97598814
40.67833418,-73.99982511
40.67075747,-73.99526785
40.67477704,-73.97233225
40.70737193,-74.00139592
40.75027996,-74.00395759
40.73169044,-74.04173494
40.70452492,-74.0001703
40.72847161,-74.00154014
40.76169347,-74.05494131
40.71818751,-74.03966925
40.70983722,-74.02293494
40.74615121,-74.04859531
40.71082227,-74.01828914
40.66863179,-74.04173412
40.71316956,-73.96121345
40.69370662,-73.98808767
40.71978789,-74.03641504
40.70552795,-73.99908949
40.72650559,-73.98035081
40.67195079,-74.00752742
40.70848118,-73.99342127
40.73717261,-74.00400804
40.69888967,-74.00803891
40.76249998,-74.03629613
40.7518681,-74.03147466
40.67917031,-74.01930048
40.69853805,-73.97349453
40.67351763,-74.02548737
40.75742977,-74.0168113
40.76017025,-73.98371807
40.70876142,-74.00347972
40.66524396,-74.05409908
40.67819177,-74.04155725
40.71793458,-74.03667444
40.67531089,-73.9814289
40.74111717,-73.98106528
40.74419705,-74.00455233
40.75614988,-74.0378246
40.73752888,-74.04803238
40.7341844,-74.03028994
40.73904903,-73.9686384
40.70033777,-73.96819048
40.74057528,-74.02672085
40.70984679,-74.00820693
40.67887901,-73.99405755
40.69273866,-73.99439974
40.69380183,-74.02586218
40.68276583,-73.95965108
40.68475196,-73.99346928
40.70037895,-73.97778506
40.6863496,-73.98045156
40.67855135,-74.01357238
40.7219191,-74.04135485
40.66614533,-73.96116677
40.67515386,-74.04990558
40.68380248,-73.96327139
40.66851516,-74.02519816
40.75002672,-73.96889668
40.70696702,-73.97145466
40.76136936,-74.00504112
40.73480898,-74.03871564
40.67715516,-74.01756884
40.75052223,-73.99706924
40.68292246,-74.04765288
40.68591026,-73.99630572
40.72553149,-74.04423633
40.74634166,-73.98761357
40.68803505,-74.01257807
40.75214831,-73.993178
40.75475687,-74.0533694
40.70969382,-74.01924852
40.67983679,-73.99594409
40.69218584,-73.9860103
40.73461086,-74.02373749
40.74870604,-74.02227117
40.72173603,-74.02010778
40.72365594,-73.98260688
40.75505343,-73.95693791
40.72919481,-73.96204185
40.72109636,-74.02124954
40.6930149,-73.95886842
40.71368326,-74.0403454
40.72906553,-73.96776882
40.73050401,-73.96652461
40.76175392,-74.01595004
40.73036569,-74.05199912
40.69720948,-74.01029568
40.67419228,-74.05255725
40.71260643,-74.0323453
40.75437851,-74.03037364
40.68664843,-74.04606437
40.7531006,-74.03137131
40.682686,-73.99245823
40.70159947,-73.96599769
40.73462858,-74.01038906
40.72478604,-74.03757375
40.70836519,-73.99241664
40.70418387,-74.00363928
40.68499922,-74.03465626
40.73673108,-74.0223232
40.69239134,-73.99872793
40.75547928,-74.05498322
40.72088489,-74.00800917
40.69380831,-73.99699293
40.75494197,-73.96601189
40.73566472,-73.96331169
40.72036324,-73.9808208
40.74135811,-74.00462248
40.75863117,-73.99607742
40.67834437,-73.96079089
40.7070593,-74.05307196
40.69948704,-74.04450444
40.69920285,-74.02907401
40.69077682,-74.03199797
40.66317315,-74.00283958
40.74250874,-73.98695779
40.67155415,-74.02711669
40.70815122,-74.05377222
40.67326242,-74.02900839
40.67140272,-74.05220255
40.73032477,-73.99268374
40.69250982,-74.04657335
40.73759806,-73.98143226
40.7409174,-73.98135543
40.73047486,-73.97484013
40.68892548,-73.97648108
40.74933696,-74.02812874
40.74405062,-73.97603019
40.72895193,-74.02363046
40.75771802,-73.98540194
40.68294247,-74.01560076
40.68174149,-74.05302745
40.71142322,-73.98135148
40.70192856,-73.95738506
40.73732094,-74.00298468
40.75348241,-74.03401967
40.73979884,-74.03639789
40.73609357,-73.97309814
40.75483471,-73.95753869
40.67360911,-74.03956699
40.68373767,-74.02041542
40.75241846,-74.03370225
40.70783099,-74.00471674
40.68641342,-74.02961619
40.74467652,-74.02500123
40.70777785,-74.00139105
40.68287757,-74.03708385
40.73377019,-73.99814961
40.67851019,-74.05126551
40.72294121,-74.04868481
40.66827089,-73.97629963
40.67300704,-74.01792918
40.71869508,-73.96953267
40.72003507,-73.95665049
40.74267809,-74.00862368
40.71930813,-73.99011974
40.7334839,-74.02246047
40.67495437,-74.04280192
40.73859581,-73.97596466
40.75377223,-74.03592824
40.71465571,-73.95824016
40.75924912,-73.9903378
40.72435239,-74.01646166
40.72689229,-74.04389031
40.69205614,-74.01041306
40.66624272,-74.04065734
40.72432308,-74.03925899
40.67537143,-73.96212736
40.68199823,-73.95608471
40.68094278,-74.00092443
40.67022878,-73.96161528
40.71040352,-74.02422323
40.68460798,-74.00751522
40.72929616,-73.99437747
40.66296594,-73.96881965
40.76241296,-74.01336421
40.66370672,-73.97396239
40.70875444,-74.01289029
40.70285593,-74.04962621
40.70682071,-74.00131946
40.68187799,-73.97478908
40.74201013,-74.05044966
40.70544358,-73.99426556
40.69000327,-73.95757787
40.72625972,-74.03734708
40.72377391,-74.01465177
40.76001591,-73.96093325
40.74916352,-74.04785747
40.75483825,-74.01237814
40.68610304,-74.04435101
40.71911927,-74.00369949
40.69640654,-73.96557825
40.70711768,-74.02875195
40.72376314,-73.99400368
40.72317752,-73.95993543
40.74947415,-73.96461652
40.74066889,-73.97926996
40.67391317,-74.00051284
40.71877793,-74.0294992
40.67182955,-74.0279335
40.66708461,-73.99696147
40.7253664,-74.02381597
40.67567643,-73.97882477
40.72822387,-74.00061673
40.70968283,-73.98555558
40.76196411,-73.98558004
40.68416084,-74.03634467
40.71670703,-74.05574031
40.6782408,-73.9984873
40.70292943,-73.97066971
40.66864706,-74.0015575
40.66739603,-73.99516277
40.75965373,-73.9574273
40.66817807,-74.02035936
40.66603918,-74.00468909
40.69839002,-74.0156948
40.67475015,-73.97764692
40.75655961,-73.98756557
40.70506719,-74.03903437
40.67827559,-73.99719268
40.74151924,-74.02533197
40.68168969,-74.00485728
40.74114515,-73.98402091
40.7105224,-73.99223184
40.73152674,-74.02760728
40.70070163,-73.99387402
40.68075354,-74.00684897
40.70757962,-74.0319665
40.71489765,-74.04832342
40.75423302,-73.98344118
40.67270896,-74.00723206
40.7489533,-73.98946013
40.73225226,-74.03057712
40.67816716,-74.05101371
40.69053191,-74.05455592
40.71134754,-74.05166224
40.73230177,-74.01588674
40.68156581,-73.98988238
40.68424689,-73.98670471
40.73535024,-74.04070946
40.68114674,-74.04660718
40.68502882,-74.0496532
40.69557741,-73.96292849
40.7249508,-73.99015417
40.71323759,-73.95699439
40.6828898,-74.0232933
40.69904334,-74.03160398
40.71885678,-74.04725592
40.68177861,-74.02273696
40.66869927,-74.05552952
40.66978483,-74.02911061
40.69071421,-73.99759976
40.71127607,-74.04444357
40.66375968,-73.98679359
40.69210981,-73.99611956
40.74617871,-74.02133926
40.71355956,-73.98773601
40.71661023,-74.01388128
40.69228015,-73.96663174
40.72819275,-74.04637717
40.7236877,-74.0273139
40.70656447,-74.05537931
40.71938009,-74.02918305
40.75105779,-73.98542334
40.69977638,-74.01364217
40.68198859,-74.04983229
40.69306644,-74.05229951
40.66939415,-74.03743108
40.70083215,-74.03142233
40.74876691,-73.98489679
40.7560233,-74.01923392
40.74283621,-73.99977798
40.69271102,-73.97716773
40.74150215,-73.9870158
40.66942158,-73.97540081
40.72503545,-74.04100039
40.66920378,-74.03414023
40.70737169,-74.04520567
40.66565497,-74.02887044
40.75279132,-74.02336345
40.71090783,-73.98673193
40.69643632,-73.96231347
40.6896306,-74.01328855
40.73293772,-73.99716875
40.75971747,-73.98557329
40.75367255,-74.00867269
40.70724924,-73.96772041
40.68156799,-74.02479811
40.7502478,-73.96113781
40.69735839,-73.96596625
40.70953191,-74.02275293
40.75572869,-73.97714059
40.74624863,-74.04849911
40.66290461,-73.9581901
40.67774432,-73.99413147
40.73941893,-73.98186534
40.68384247,-73.96227927
40.68351481,-73.97889032
40.67103019,-74.02652639
40.66298038,-73.98091063
40.68295588,-74.00206928
40.72372263,-73.96689698
40.69282513,-73.98261324
40.69701468,-74.00134682
40.71977012,-73.97848115
40.67265905,-74.01885158
40.75197489,-74.00143707
40.70396969,-73.99546396
40.76152019,-74.01331396
40.67040849,-74.00992273
40.69539752,-73.95711024
40.72384914,-74.00349839
40.71715231,-74.04971221
40.66414341,-74.03896412
40.75457626,-73.95858646
40.74790225,-73.96424439
40.66598123,-74.01982315
40.76258845,-74.04236126
40.69671493,-73.95696473
40.73114535,-74.01942673
40.68503853,-74.01521249
40.73212021,-73.9939255
40.66827007,-73.98711908
40.74246411,-74.04426476
40.6767031,-73.98008365
40.72946731,-73.99775752
40.66376008,-73.9970849
40.7521883,-74.01073944
40.69590688,-74.02871872
40.67062101,-74.04440723
40.75606089,-73.98340781
40.66541419,-74.03383034
40.74828435,-74.01678684
40.69209536,-73.99199151
40.70050752,-74.05268413
40.72247246,-74.04007821
40.69838339,-73.98833808
40.71562524,-73.9928605
40.68009699,-74.01072215
40.67069205,-73.9677217
40.74752906,-73.98578696
40.74261456,-73.96943853
40.70361467,-74.01648418
40.75567198,-74.00956496
40.67447158,-73.98854804
40.70746384,-74.03754012
40.68529834,-73.95717141
40.6975504,-74.03706894
40.66833641,-74.03203125
40.73620379,-74.02939477
40.69515171,-74.05173744
40.74328946,-74.05161787
40.73361654,-74.05227828
40.66657989,-73.99659348
40.73353937,-73.97878724
40.69475467,-74.04962081
40.67896751,-74.0043837
40.74695254,-73.98132717
40.74645531,-74.00680915
40.69499478,-73.97468775
40.71099746,-74.03139208
40.71761929,-74.04144346
40.75350115,-74.02521445
40.66595723,-74.0343991
40.72115604,-73.99205884
40.7091683,-74.04758268
40.75521824,-74.03621707
40.71971864,-74.04396808
40.68687914,-74.03521209
40.68453884,-73.97116095
40.73398423,-73.99271669
40.66485215,-73.98973975
40.66531586,-73.96507296
40.71309886,-73.9977149
40.7585991,-73.97315419
40.75372164,-74.0283608
40.68190301,-74.0225915
40.74100147,-74.02993052
40.70120169,-73.98919044
40.68719944,-74.04721478
40.73772233,-73.95607618
40.70597579,-74.04887026
40.68550606,-74.01469117
40.75990261,-74.03801109
40.73088505,-73.96304657
40.69943121,-74.03070149
40.73373343,-73.96130703
40.67281631,-74.0004209
40.74963511,-74.00633599
40.74408594,-73.99403356
40.68863588,-74.01587874
40.72644823,-73.98364951
40.75818082,-74.0333191
40.72738565,-74.0275952
40.74130775,-73.97070227
40.73629828,-74.02441584
40.70161361,-73.99878015
40.72830585,-74.01982924
40.70668635,-73.95622218
40.67840079,-73.97141914
40.69576511,-74.00043127
40.66602371,-73.95847372
40.69761724,-74.00272724
40.75064708,-74.04210658
40.70685858,-73.97750459
40.70855932,-74.03667636
40.71934837,-74.00989202
40.7270602,-74.03539475
40.73254115,-74.04331755
40.72088163,-73.97622321
40.68016962,-73.98395818
40.70570219,-74.0002682
40.68593523,-73.9871427
40.72247082,-73.9638471
40.66317447,-73.98204384
40.72395179,-73.99307325
40.71130654,-74.03326693
40.68425216,-73.98377774
40.70737694,-74.02007353
40.72589603,-74.02537946
40.7231209,-74.02032812
40.7125769,-74.03313729
40.70136583,-74.02152001
40.69081978,-73.95995913
40.69671425,-74.00901914
40.74658262,-74.04982766
40.67778035,-74.00918629
40.72340968,-74.02963157
40.7612597,-73.96908134
40.71101278,-73.97339652
40.72149236,-74.04051456
40.7564807,-74.03641583
40.6772174,-74.02356505
40.66376447,-74.01456206
40.67598393,-73.97664366
40.76092801,-73.95874446
40.74269074,-73.97754803
40.7164244,-73.9764424
40.69250826,-74.0326008
40.75437384,-73.95791034
40.69438088,-74.0298592
40.69411293,-74.01161818
40.74878088,-73.97039401
40.71099669,-73.96282661
40.75967254,-74.00064145
40.69005273,-73.95929127
40.74636597,-74.02934175
40.70269815,-74.02180503
40.75863923,-73.9866903
40.75776044,-74.03942504
40.73225889,-73.96272842
40.69142183,-74.01435916
40.69358755,-74.0426186
40.72426635,-74.03416313
40.68955336,-73.99307033
40.70081102,-73.99167108
40.68686703,-73.96356991
40.67019989,-73.99581838
40.75944986,-74.04366796
40.67389574,-73.96320734
40.69495942,-73.97175979
40.74495874,-73.99781684
40.69054946,-74.00900783
40.72014628,-73.95890694
40.75548444,-74.01429417
40.72186463,-73.9696387
40.69640401,-74.0224232
40.71872908,-74.03160663
40.70656874,-73.96889882
40.69842647,-73.97751675
40.70591147,-74.05143856
40.75103754,-74.0018644
40.75079507,-73.99713017
40.71032607,-73.98367428
40.73208081,-74.05522712
40.69504762,-74.03906869
40.72721893,-73.95999177
40.67617165,-74.01890521
40.69378695,-74.0147958
40.75868539,-74.03107986
40.75728215,-73.99143856
40.70607721,-74.03254209
40.75772657,-74.04967123
40.66452074,-73.957388
40.69003321,-74.00754871
40.71824278,-74.04030497
40.66575662,-73.99564729
40.66945685,-73.99533652
40.7266073,-73.9936518
40.73493884,-74.03908131
40.75493294,-73.98743463
40.70713205,-73.98643722
40.67055715,-74.00477877
40.70552721,-74.0061696
40.71047669,-74.05144477
40.7343707,-73.96550291
40.73529546,-74.02810966
40.68026827,-73.98135745
40.71110167,-74.0073974
40.7212603,-73.98420358
40.74816602,-73.9592176
40.71261597,-74.01739185
40.74007861,-74.03448742
40.66645913,-74.0163537
40.67472069,-73.9724224
40.70647955,-74.04640113
40.68566045,-74.0050964
40.69802227,-73.95646231
40.68409427,-74.02969847
40.71173372,-73.98981625
40.73013928,-73.95939151
40.69789276,-74.01542581
40.72370083,-73.97836151
40.68595031,-74.03477472
40.67759356,-74.04428778
40.70326327,-74.01856062
40.66299792,-73.95711664
40.72639635,-73.96326736
40.66997464,-73.97874663
40.76101016,-74.00293632
40.66631127,-74.03181032
40.67582496,-74.0051041
40.72553025,-74.0499848
40.68316358,-73.99515423
40.68267738,-74.00412405
40.71120754,-74.02805147
40.75350872,-74.05131108
40.73470942,-74.05027634
40.6915106,-74.02912352
40.68825485,-74.04386181
40.7604655,-73.97556328
40.6813197,-74.02173182
40.71717854,-74.0433237
40.6938197,-73.97211863
40.71719919,-74.04138423
40.75669982,-73.98523354
40.66389954,-74.01716633
40.68173171,-73.9721939
40.75601124,-74.02691704
40.73252941,-73.97413107
40.69372344,-74.03021545
40.75238241,-73.99593847
40.67295208,-73.96197945
40.71408555,-74.0300951
40.67479892,-74.03551589
40.71910145,-74.02778722
40.72376683,-74.03324865
40.67967072,-74.03303389
40.66767694,-73.97295116
40.74387156,-74.02588209
40.68142171,-73.97381291
40.73055417,-74.00302138
40.72380525,-74.00689102
40.67540781,-73.99932171
40.73845934,-73.962243
40.72180513,-73.99836013
40.75158279,-74.0052091
40.74782043,-74.03744018
40.68121455,-74.05064629
40.71522489,-74.02068375
40.72467332,-73.99764081
40.72352226,-73.99809124
40.72509949,-73.97423708
40.76008615,-74.02749356
40.76085497,-74.05174898
40.68442574,-74.00045604
40.69906629,-73.99300443
40.66353519,-73.99592144
40.73795692,-73.96029381
40.66892757,-74.0297194
40.70086772,-74.05563381
40.66416725,-74.01208047
40.75009894,-74.02273967
40.75154576,-74.00183259
40.72445596,-73.98512994
40.72136285,-74.05565309
40.74310172,-74.04306969
40.76222235,-74.04106152
40.70562924,-74.02423483
40.71961375,-73.98545944
40.71011281,-73.96510888
40.71604071,-74.04740863
40.69848972,-74.05264601
40.67187065,-74.03010811
40.7427053,-74.02554816
40.7559386,-74.00344028
40.73136644,-74.02137017
40.6728946,-74.01501107
40.73559691,-73.99657197
40.67889198,-74.02534857
40.75449544,-73.97219814
40.69387967,-74.05473619
40.67227712,-74.01517742
40.71960787,-73.96787668
40.76082242,-73.97681093
40.74536642,-73.96201541
40.74258186,-73.98676501
40.69623452,-74.05335371
40.72880001,-74.04274831
40.74423167,-74.04031416
40.6655573,-74.00315612
40.72948399,-73.99159453
40.74320617,-74.02618984
40.69381925,-74.00457133
40.74658888,-74.03976984
40.6923355,-73.99705113
40.67978332,-73.95768922
40.75229021,-73.99658568
40.74241548,-73.9914413
40.7274051,-73.9768657
40.68253306,-74.0113698
40.76040478,-74.05359103
40.70622982,-74.05224869
40.69396604,-74.0473223
40.70298527,-74.04151965
40.7410299,-74.01247616
40.71901701,-74.0480673
40.70282979,-74.04005274
40.68379113,-74.05125157
40.7444936,-74.03217362
40.75371229,-74.02354606
40.67217837,-74.02429695
40.6856916,-73.97817597
40.74396406,-74.00478314
40.72075806,-74.05559414
40.69175322,-74.04959578
40.76178196,-74.0551338
40.73815169,-74.01282389
40.69837823,-73.99939499
40.67311856,-74.01794347
40.69063238,-73.97733571
40.7439266,-74.02374916
40.66793118,-74.04060498
40.70794868,-73.99735328
40.73180925,-73.99892474
40.67042973,-74.00044376
40.75239667,-74.04436639
40.67927869,-74.03726476
40.72303651,-74.00254833
40.66371956,-73.98356167
40.69060782,-73.97778084
40.66287865,-74.00857757
40.74996798,-74.03405055
40.75490485,-73.96491947
40.67550681,-73.97132493
40.74497833,-73.98382913
40.72039647,-74.04931411
40.69296735,-74.03371213
40.6870328,-74.03730504
40.67767387,-74.00722882
40.69790746,-73.98565024
40.73984009,-73.95984146
40.71066286,-73.96037642
40.67183258,-74.05372997
40.74422625,-74.05358653
40.70826542,-73.99570505
40.6665502,-73.95828376
40.69410223,-74.02788619
40.75299443,-74.05491089
40.69087492,-74.00273272
40.70756711,-74.00060732
40.6841842,-73.9622744
40.74991626,-74.01346489
40.75797254,-74.0117443
40.68223758,-74.05260405
40.71345407,-73.99139043
40.75280511,-73.99793628
40.7491958,-74.0559983
40.74877545,-74.0502959
40.7110552,-74.02677355
40.68117467,-73.99626736
40.74716411,-74.04710487
40.68983183,-74.03066991
40.66577952,-74.03723725
40.69110485,-74.051716
40.70991095,-74.02919002
40.72121512,-73.95869074
40.66529472,-73.99241431
40.67692632,-74.04853976
40.6974087,-74.00868116
40.66923997,-73.98569266
40.67027058,-74.0534733
40.67186054,-74.02561457
40.74686176,-73.9679285
40.68378625,-74.01396328
40.68772823,-73.97747516
40.70709337,-73.96711955
40.66798861,-73.98486571
40.71693288,-74.00664811
40.72470506,-74.03783592
40.71287194,-73.99995001
40.66313074,-74.03300375
40.74430859,-74.01115876
40.67486543,-74.02781379
40.74089635,-74.04009861
40.70168507,-73.96719936
40.6697735,-74.05309289
40.73631764,-74.03178218
40.72797553,-74.0204291
40.72022343,-74.02761317
40.6911606,-73.98799104
40.73469773,-73.96343469
40.70124041,-73.96617606
40.72113539,-74.01439575
40.70642529,-74.00633802
40.75180078,-73.97693174
40.74348538,-74.03502753
40.73847078,-74.02445671
40.7053745,-74.03155506
40.72385855,-74.0436851
40.72629047,-73.96571031
40.70384869,-74.03126369
40.72653011,-73.96163333
40.75739846,-74.01266368
40.71392986,-74.00333312
40.74830161,-73.98905148
40.74828536,-73.9811529
40.6686613,-73.96768514
40.69364492,-73.97989842
40.75244011,-73.99547993
40.74591807,-74.00846588
40.7328221,-73.98123709
40.72153624,-74.0359844
40.75991486,-74.01621275
40.75184668,-74.00330659
40.71312595,-73.99794438
40.73467758,-73.97146356
40.688353,-73.97829554
40.7387303,-73.99522446
40.73730488,-73.96175507
40.71897754,-73.95625904
40.71678652,-74.02964926
40.66690899,-74.01536169
40.73097087,-74.04692213
40.66419611,-74.03836053
40.70271874,-74.00845641
40.75247217,-74.01453011
40.69712546,-74.00558902
40.68159395,-73.98708112
40.69809685,-73.96928967
40.75878964,-73.95995799
40.76140657,-73.99305556
40.7453681,-73.96875503
40.68146157,-73.98571157
40.72219384,-73.95779826
40.72181745,-74.0127062
40.66611229,-73.99571577
40.73242839,-74.01609555
40.70150805,-74.01003636
40.6697829,-73.96916148
40.72828957,-74.03616462
40.68901616,-74.01625034
40.68443775,-73.9873776
40.72332054,-73.99367838
40.66433184,-73.97356529
40.73209044,-73.99594602
40.74054277,-74.01563365
